DepartmentName,Age,LengthService,AbsentHours
Dairy,33.70,4.72,0.00
Customer Service,44.56,6.73,75.74
Dairy,44.22,2.70,96.38
Customer Service,42.01,3.58,56.31
Customer Service,46.97,3.41,98.95
Customer Service,46.66,3.77,83.90
Customer Service,32.37,6.01,0.00
Customer Service,40.20,3.45,46.38
Processed Foods,33.09,4.59,45.22
Customer Service,25.13,2.94,0.08
Processed Foods,45.14,3.16,76.15
Processed Foods,31.95,3.80,17.26
Customer Service,57.53,3.89,139.11
Customer Service,36.50,4.71,19.91
Dairy,46.94,7.80,83.09
Dairy,39.10,3.56,0.00
Processed Foods,31.82,3.28,0.00
Customer Service,43.70,5.10,73.27
Dairy,30.72,1.36,0.00
Processed Foods,46.02,4.31,116.76
Dairy,43.03,4.55,29.40
Processed Foods,31.72,3.62,0.00
Processed Foods,54.01,2.04,102.67
Dairy,45.91,3.95,50.37
Processed Foods,44.74,4.33,10.30
Dairy,30.19,6.40,16.93
Processed Foods,40.09,3.82,35.38
Dairy,43.47,3.37,44.00
Customer Service,28.54,3.34,0.00
Dairy,51.96,3.76,146.20
Customer Service,38.43,6.27,36.66
Customer Service,30.09,3.73,0.00
Processed Foods,40.04,3.38,23.11
Dairy,47.50,4.25,50.48
Processed Foods,40.12,5.62,25.08
Processed Foods,32.94,5.56,0.00
Processed Foods,54.53,3.45,82.63
Customer Service,28.22,4.06,4.91
Processed Foods,45.60,6.58,109.34
Customer Service,39.71,5.51,45.96
Processed Foods,51.17,4.77,53.52
Customer Service,42.73,4.35,36.80
Customer Service,51.00,5.69,131.35
Dairy,25.56,6.07,14.63
Processed Foods,57.14,3.28,163.82
Processed Foods,52.78,5.77,122.65
Customer Service,35.09,1.93,11.70
Processed Foods,50.21,5.09,113.82
Processed Foods,35.38,3.61,25.20
Dairy,55.51,4.13,155.71
Dairy,35.03,0.77,6.26
Dairy,47.99,4.11,79.61
Processed Foods,13.63,3.64,0.00
Customer Service,34.18,4.65,32.92
Processed Foods,48.47,7.39,67.30
Dairy,50.01,6.24,114.15
Dairy,17.56,4.26,0.00
Dairy,35.13,4.20,7.85
Dairy,31.30,4.07,23.90
Customer Service,45.90,6.55,65.53
Processed Foods,43.68,3.60,92.62
Processed Foods,42.90,7.56,40.67
Processed Foods,28.07,6.07,11.97
Processed Foods,31.41,4.53,31.02
Dairy,30.63,2.84,18.72
Processed Foods,31.01,5.19,27.44
Dairy,58.23,4.27,125.25
Processed Foods,44.59,4.30,80.15
Bakery,44.17,1.32,37.89
Dairy,36.10,6.51,55.47
Customer Service,45.33,7.80,98.98
Processed Foods,54.77,3.78,93.58
Dairy,49.18,3.18,71.12
Dairy,55.65,4.81,137.35
Processed Foods,47.94,6.22,81.97
Customer Service,44.19,5.99,23.96
Processed Foods,48.15,5.06,74.98
Dairy,22.89,3.77,0.00
Dairy,38.97,1.93,27.58
Dairy,46.27,5.01,87.92
Processed Foods,34.67,4.41,51.55
Dairy,36.31,4.13,39.18
Customer Service,39.87,4.09,4.78
Customer Service,31.19,6.15,49.43
Processed Foods,48.74,4.46,98.87
Processed Foods,51.51,6.26,49.33
Dairy,33.47,6.14,3.72
Processed Foods,37.31,4.20,44.80
Bakery,43.47,4.96,31.00
Dairy,39.78,3.69,39.96
Dairy,39.40,1.98,26.84
Dairy,39.16,4.55,27.99
Dairy,32.87,3.84,7.19
Customer Service,31.35,7.75,52.11
Dairy,41.32,3.72,91.48
Customer Service,30.92,5.32,18.14
Processed Foods,54.46,0.18,83.89
Customer Service,41.52,5.51,60.06
Processed Foods,31.47,3.15,32.32
Processed Foods,46.89,6.42,99.14
Processed Foods,35.10,6.41,53.85
Customer Service,43.58,2.49,71.16
Dairy,27.19,4.98,26.13
Dairy,37.68,6.84,11.44
Dairy,36.28,3.35,0.00
Bakery,26.01,5.78,0.00
Dairy,36.03,6.38,45.17
Customer Service,30.96,5.73,11.59
Processed Foods,20.58,4.33,0.00
Produce,41.43,2.69,105.25
Dairy,41.27,5.33,67.09
Processed Foods,54.07,5.62,85.26
Dairy,36.25,3.77,22.26
Customer Service,44.68,4.57,0.78
Bakery,44.66,5.74,66.80
Customer Service,41.26,5.17,71.32
Processed Foods,38.30,4.48,31.82
Dairy,40.84,5.65,10.51
Customer Service,48.42,4.34,95.53
Processed Foods,41.90,2.72,54.14
Processed Foods,38.22,2.60,51.26
Dairy,43.11,5.46,57.82
Customer Service,41.33,5.64,76.17
Dairy,34.29,5.38,14.71
Dairy,43.30,6.36,2.28
Dairy,50.69,6.20,68.89
Processed Foods,54.04,4.87,98.95
Customer Service,62.81,4.05,195.65
Processed Foods,50.39,4.70,115.83
Processed Foods,36.48,2.82,57.22
Dairy,35.03,7.25,39.57
Processed Foods,37.71,5.19,25.86
Dairy,27.24,3.99,0.00
Dairy,30.36,5.13,21.04
Customer Service,51.53,4.31,100.50
Processed Foods,29.32,3.71,0.00
Processed Foods,52.92,3.23,114.05
Dairy,49.65,4.43,101.96
Customer Service,35.78,5.33,0.00
Processed Foods,54.61,6.17,55.11
Customer Service,13.80,7.38,0.00
Dairy,53.78,4.82,143.55
Dairy,49.24,5.34,109.66
Processed Foods,42.95,5.66,76.78
Dairy,49.96,5.68,62.38
Dairy,43.82,5.65,131.82
Dairy,45.78,5.59,74.51
Processed Foods,50.51,3.21,81.45
Customer Service,31.51,4.70,0.41
Dairy,34.57,2.61,90.77
Processed Foods,41.76,7.00,51.48
Processed Foods,49.49,3.79,138.58
Bakery,45.60,2.84,63.92
Processed Foods,29.00,3.16,0.00
Processed Foods,40.12,7.08,86.00
Customer Service,41.72,4.99,22.07
Dairy,26.16,3.47,0.00
Processed Foods,53.56,6.23,113.05
Processed Foods,54.17,2.41,156.10
Customer Service,42.05,3.51,50.91
Customer Service,36.94,3.35,59.99
Processed Foods,46.56,4.29,88.06
Dairy,52.63,5.03,102.00
Customer Service,49.71,4.36,116.60
Customer Service,38.76,4.39,51.45
Customer Service,50.74,2.11,26.00
Customer Service,41.99,7.25,48.96
Customer Service,37.01,5.33,38.09
Processed Foods,49.09,5.66,36.21
Processed Foods,48.77,4.72,44.97
Customer Service,33.50,5.70,21.32
Customer Service,29.93,1.92,0.00
Processed Foods,52.68,3.40,95.74
Processed Foods,47.72,5.76,113.02
Processed Foods,41.45,4.02,16.87
Customer Service,42.61,4.49,35.15
Processed Foods,23.00,4.19,0.00
Processed Foods,53.65,4.02,98.27
Processed Foods,62.82,4.48,102.20
Dairy,27.85,4.96,27.23
Customer Service,55.64,5.18,97.01
Processed Foods,28.99,4.87,0.00
Processed Foods,45.62,5.09,103.58
Customer Service,34.71,5.12,1.27
Customer Service,48.52,2.02,65.29
Processed Foods,38.23,6.25,1.87
Customer Service,32.49,6.04,34.62
Processed Foods,48.18,3.02,74.34
Processed Foods,56.31,2.77,137.36
Processed Foods,39.33,5.25,100.65
Processed Foods,45.00,2.49,71.37
Dairy,41.26,5.23,52.19
Processed Foods,46.57,3.33,65.05
Dairy,45.96,5.19,29.68
Customer Service,44.37,4.33,55.37
Processed Foods,56.92,3.15,131.38
Processed Foods,32.64,4.44,24.93
Processed Foods,43.73,3.75,79.41
Customer Service,42.42,4.65,47.54
Dairy,28.05,6.36,0.00
Customer Service,37.24,3.56,9.41
Customer Service,46.01,3.14,113.03
Dairy,43.28,4.45,61.66
Dairy,40.34,3.96,29.15
Processed Foods,43.38,4.70,77.96
Customer Service,51.13,6.50,95.72
Processed Foods,40.11,2.80,37.98
Customer Service,45.48,9.08,68.75
Processed Foods,49.40,4.81,106.20
Processed Foods,34.37,5.00,30.65
Processed Foods,39.96,4.77,38.87
Processed Foods,21.25,4.37,0.00
Dairy,51.09,0.33,113.72
Dairy,48.59,3.99,64.73
Processed Foods,38.03,5.73,11.94
Processed Foods,51.43,8.01,110.63
Dairy,28.22,4.73,0.00
Dairy,27.92,5.01,5.42
Meats,37.02,2.88,0.00
Meats,38.01,2.74,23.20
Processed Foods,26.58,4.12,42.56
Processed Foods,49.55,4.45,33.68
Customer Service,37.76,1.61,39.07
Processed Foods,48.23,6.20,73.75
Processed Foods,61.51,5.15,199.94
Customer Service,50.23,5.40,98.08
Meats,51.94,4.26,76.08
Customer Service,48.31,2.28,39.61
Processed Foods,54.15,6.46,76.03
Processed Foods,59.27,3.64,179.71
Dairy,34.69,5.46,24.63
Processed Foods,36.04,4.69,0.00
Meats,51.10,4.52,114.34
Meats,49.82,5.17,144.34
Processed Foods,35.76,5.65,45.67
Processed Foods,35.58,7.31,19.05
Meats,46.52,3.30,147.15
Processed Foods,40.07,5.31,68.88
Dairy,38.00,6.37,74.28
Processed Foods,34.04,3.93,17.50
Meats,33.63,4.64,31.99
Dairy,38.14,5.01,64.89
Dairy,45.28,6.42,25.97
Meats,30.40,4.28,0.00
Processed Foods,43.30,1.98,89.95
Meats,47.87,4.65,130.17
Processed Foods,44.07,3.14,50.61
Meats,41.01,5.66,69.68
Customer Service,39.91,3.56,51.34
Meats,52.40,5.55,93.61
Processed Foods,39.62,3.55,91.16
Meats,42.78,4.05,51.68
Processed Foods,50.60,2.68,94.32
Processed Foods,26.32,3.45,0.00
Customer Service,57.84,5.91,147.21
Customer Service,49.95,2.53,112.61
Customer Service,30.58,2.90,0.01
Dairy,44.44,3.13,67.67
Processed Foods,48.90,3.89,124.81
Dairy,46.96,6.26,88.26
Processed Foods,67.37,5.60,224.80
Processed Foods,32.92,5.79,55.04
Processed Foods,54.02,5.46,116.41
Meats,48.75,4.33,62.92
Customer Service,44.04,5.43,42.86
Processed Foods,44.65,4.96,51.09
Customer Service,45.39,5.01,46.87
Customer Service,41.70,3.60,72.30
Meats,29.52,5.28,52.72
Meats,57.51,4.85,124.37
Meats,38.35,3.03,75.85
Processed Foods,46.49,3.88,72.97
Dairy,38.45,5.12,15.18
Processed Foods,28.30,3.25,6.65
Processed Foods,46.76,7.82,68.77
Meats,36.93,6.72,41.83
Processed Foods,44.48,3.59,107.26
Customer Service,31.68,6.43,10.77
Meats,59.60,6.70,109.25
Processed Foods,40.25,5.57,42.84
Processed Foods,39.34,4.76,87.10
Meats,32.93,5.86,0.00
Processed Foods,38.81,4.78,7.67
Dairy,43.16,6.62,85.68
Meats,50.41,7.34,143.83
Customer Service,53.68,6.94,144.67
Processed Foods,49.85,2.92,82.61
Meats,48.54,1.87,79.20
Customer Service,39.49,4.38,77.82
Meats,43.78,3.27,71.94
Meats,19.48,4.79,0.00
Processed Foods,59.93,2.66,166.80
Processed Foods,33.29,5.41,32.99
Processed Foods,39.24,6.35,90.57
Dairy,48.48,6.34,97.18
Dairy,50.72,1.60,90.11
Meats,54.92,5.79,151.33
Meats,45.31,5.04,114.94
Dairy,61.58,4.78,166.06
Dairy,55.24,4.99,89.59
Dairy,42.53,4.24,41.41
Meats,41.21,4.22,39.41
Customer Service,28.61,7.09,7.42
Dairy,40.59,5.82,51.62
Processed Foods,34.21,5.11,49.22
Dairy,53.15,4.67,122.03
Dairy,48.88,7.34,53.20
Meats,44.72,4.27,72.70
Dairy,46.79,6.19,114.23
Processed Foods,28.81,5.85,58.56
Processed Foods,39.24,4.43,32.34
Customer Service,43.42,6.81,54.62
Customer Service,45.15,5.23,119.97
Dairy,33.76,1.71,68.42
Dairy,37.60,2.75,3.36
Meats,36.56,4.58,23.19
Meats,29.17,3.42,12.44
Dairy,49.86,3.99,80.95
Meats,26.36,5.81,26.28
Processed Foods,45.93,4.24,116.81
Processed Foods,45.29,4.05,86.08
Processed Foods,37.27,7.02,52.95
Customer Service,44.56,1.91,78.57
Customer Service,62.80,4.75,147.13
Meats,34.19,2.90,44.96
Processed Foods,42.57,4.59,105.44
Dairy,23.80,4.58,0.00
Customer Service,37.17,5.34,41.80
Customer Service,50.91,4.24,58.66
Dairy,36.73,4.27,34.42
Processed Foods,50.05,4.86,102.23
Dairy,29.85,2.98,7.90
Processed Foods,58.86,5.60,146.23
Dairy,45.55,3.54,96.88
Customer Service,37.97,5.83,26.22
Meats,54.31,4.89,108.54
Processed Foods,55.89,3.31,83.88
Dairy,40.85,2.93,46.88
Meats,36.87,5.81,16.31
Customer Service,45.16,5.48,70.66
Processed Foods,41.98,3.18,70.18
Dairy,48.63,4.01,89.09
Meats,48.72,5.78,108.62
Dairy,42.68,5.46,86.34
Customer Service,35.60,2.30,19.80
Dairy,36.96,4.24,46.11
Customer Service,38.03,5.51,22.56
Meats,53.71,4.08,116.39
Meats,38.03,4.91,64.34
Meats,56.92,2.30,102.93
Meats,26.52,3.91,0.00
Dairy,30.63,5.64,5.47
Customer Service,48.83,5.79,103.72
Dairy,32.07,3.26,0.00
Meats,41.36,4.15,102.25
Meats,44.72,4.61,76.25
Dairy,41.50,5.48,39.39
Processed Foods,30.38,4.76,31.07
Dairy,27.06,3.77,0.00
Meats,29.53,6.66,0.00
Meats,44.59,4.05,98.59
Dairy,48.51,2.06,119.37
Processed Foods,50.71,1.86,43.91
Customer Service,37.55,4.57,59.05
Processed Foods,31.80,5.28,0.00
Meats,32.97,6.04,9.35
Customer Service,34.94,5.02,7.16
Processed Foods,50.31,1.62,94.77
Meats,56.38,5.04,168.02
Meats,38.62,6.08,72.01
Processed Foods,40.42,1.24,71.53
Processed Foods,59.81,6.39,151.97
Meats,53.47,4.88,136.41
Customer Service,52.74,5.96,109.78
Meats,37.22,4.64,0.00
Customer Service,35.25,5.93,32.03
Meats,57.53,5.43,128.72
Processed Foods,20.02,7.85,0.00
Processed Foods,46.82,4.53,96.65
Meats,26.13,3.40,0.00
Meats,52.92,6.73,76.77
Processed Foods,51.89,5.83,137.27
Dairy,40.81,3.92,18.49
Processed Foods,39.43,5.27,0.00
Customer Service,40.59,4.42,72.99
Processed Foods,43.23,3.59,67.98
Meats,41.62,5.66,23.43
Customer Service,54.79,1.43,93.49
Dairy,37.72,3.39,26.12
Processed Foods,21.39,4.17,0.00
Meats,55.70,4.88,123.53
Dairy,36.86,5.05,0.00
Customer Service,38.39,4.63,27.77
Processed Foods,51.43,2.98,91.12
Processed Foods,44.76,6.30,71.10
Customer Service,21.82,4.32,0.00
Processed Foods,32.75,2.82,5.70
Meats,45.55,6.65,54.19
Meats,41.92,5.30,69.79
Processed Foods,41.45,5.84,0.00
Processed Foods,39.02,2.56,33.97
Customer Service,44.65,4.21,111.86
Processed Foods,40.26,3.87,63.27
Customer Service,61.99,3.52,176.47
Processed Foods,44.27,4.86,110.07
Dairy,42.16,6.17,90.81
Processed Foods,41.63,3.94,15.89
Dairy,49.62,2.59,125.01
Dairy,41.00,2.71,58.31
Dairy,50.92,2.86,122.56
Customer Service,46.86,2.59,80.51
Processed Foods,32.29,4.95,53.03
Processed Foods,35.00,6.56,26.83
Processed Foods,32.45,4.08,0.00
Customer Service,60.67,2.63,76.67
Dairy,45.60,5.95,129.22
Customer Service,31.63,6.02,5.41
Customer Service,49.23,4.77,50.71
Dairy,51.35,1.00,95.68
Meats,28.30,6.58,39.51
Customer Service,64.58,2.36,116.55
Meats,32.61,3.98,0.00
Processed Foods,51.69,4.86,123.50
Customer Service,33.10,3.76,70.96
Dairy,54.11,2.87,85.95
Processed Foods,37.56,3.48,35.22
Dairy,35.50,7.14,39.77
Processed Foods,45.73,5.58,142.90
Customer Service,30.10,4.54,13.70
Meats,47.65,3.63,58.07
Meats,49.23,6.15,83.14
Customer Service,34.14,4.02,12.96
Processed Foods,43.16,4.47,90.49
Meats,30.22,1.78,0.00
Customer Service,31.22,7.03,0.00
Dairy,35.89,3.68,7.25
Processed Foods,52.11,2.37,99.78
Processed Foods,47.58,5.74,98.70
Processed Foods,39.12,6.76,62.07
Dairy,39.75,4.39,62.64
Dairy,50.25,4.48,76.30
Meats,37.69,4.28,7.52
Processed Foods,40.60,3.47,57.27
Meats,32.34,6.33,22.77
Customer Service,48.59,3.13,48.69
Dairy,44.91,6.36,87.02
Processed Foods,36.40,4.90,65.24
Processed Foods,42.43,6.60,23.84
Dairy,44.05,5.41,63.87
Meats,31.12,4.59,0.00
Customer Service,51.06,5.07,58.13
Meats,30.86,3.46,0.00
Processed Foods,47.62,6.60,107.87
Dairy,53.64,2.60,89.23
Processed Foods,43.61,5.85,42.88
Customer Service,47.23,2.59,70.28
Processed Foods,45.08,4.18,79.38
Customer Service,32.83,4.18,0.00
Produce,43.20,6.92,98.73
Customer Service,20.07,4.49,0.00
Customer Service,55.64,5.35,134.08
Processed Foods,40.75,3.93,107.50
Customer Service,46.54,2.32,68.30
Produce,54.03,5.39,154.94
Processed Foods,42.98,2.95,42.10
Customer Service,27.42,5.26,9.97
Customer Service,29.68,4.98,0.00
Customer Service,32.64,4.02,24.31
Produce,36.98,3.60,21.04
Produce,48.09,3.07,94.57
Customer Service,45.50,5.39,122.34
Customer Service,54.49,6.25,156.32
Dairy,40.64,4.22,35.45
Dairy,66.56,4.48,146.70
Dairy,28.50,5.24,0.00
Produce,23.37,5.64,0.00
Processed Foods,41.74,5.57,85.65
Dairy,44.03,4.68,101.70
Dairy,46.56,6.41,74.15
Customer Service,41.87,4.55,41.28
Processed Foods,33.16,4.87,23.61
Produce,47.43,5.59,104.71
Produce,27.10,4.20,0.00
Processed Foods,29.43,2.41,4.89
Customer Service,43.79,4.98,52.45
Processed Foods,40.75,6.98,35.66
Processed Foods,33.21,4.08,0.00
Processed Foods,38.44,3.41,46.24
Processed Foods,56.01,5.11,118.80
Processed Foods,40.63,4.12,91.32
Produce,56.41,2.30,123.90
Processed Foods,52.33,3.45,107.02
Processed Foods,40.98,7.54,33.71
Produce,48.95,5.87,96.70
Dairy,48.87,4.77,66.30
Processed Foods,32.50,4.12,23.85
Processed Foods,37.94,4.94,33.90
Customer Service,41.52,8.11,35.53
Processed Foods,37.70,7.36,72.90
Customer Service,52.40,4.93,132.30
Processed Foods,44.35,5.25,56.41
Dairy,26.51,0.93,12.10
Customer Service,37.66,5.33,38.11
Produce,47.56,6.52,108.29
Processed Foods,30.63,4.43,16.47
Produce,39.77,3.53,38.42
Produce,31.75,4.18,0.00
Dairy,59.17,6.43,167.78
Dairy,38.24,5.31,37.16
Customer Service,32.83,3.45,36.92
Customer Service,51.07,3.56,74.99
Produce,27.20,4.43,0.00
Customer Service,32.61,4.34,0.41
Processed Foods,50.62,5.26,133.55
Dairy,42.91,1.62,90.93
Processed Foods,56.94,3.73,164.28
Processed Foods,47.28,2.88,85.85
Customer Service,34.80,4.12,0.00
Produce,25.43,3.90,0.00
Produce,39.30,3.83,57.51
Processed Foods,24.97,4.88,22.95
Processed Foods,67.26,3.38,219.56
Dairy,49.01,4.45,13.59
Processed Foods,47.79,3.06,87.83
Customer Service,37.68,4.74,36.96
Customer Service,24.87,5.64,0.00
Produce,56.66,5.83,169.48
Produce,55.77,4.56,140.94
Dairy,30.44,2.71,17.15
Customer Service,46.98,6.08,133.86
Processed Foods,37.29,2.14,0.00
Customer Service,49.28,3.99,105.90
Customer Service,18.56,5.88,0.00
Customer Service,52.82,1.37,48.83
Processed Foods,34.01,5.47,22.15
Dairy,44.99,2.47,33.96
Processed Foods,49.70,4.17,123.86
Processed Foods,43.68,3.43,55.59
Produce,57.12,2.34,155.15
Processed Foods,51.69,2.42,149.83
Customer Service,41.49,2.50,30.70
Customer Service,39.41,4.34,15.49
Processed Foods,48.23,2.41,47.09
Processed Foods,41.97,6.74,67.34
Customer Service,55.93,6.64,153.82
Processed Foods,29.59,6.41,0.00
Dairy,28.34,6.87,13.45
Customer Service,53.15,2.16,68.48
Customer Service,50.74,6.05,84.65
Processed Foods,44.05,4.39,69.28
Processed Foods,43.28,7.32,74.78
Processed Foods,36.61,7.23,67.54
Processed Foods,47.28,5.97,104.00
Processed Foods,24.48,3.46,0.00
Processed Foods,43.19,3.78,77.07
Processed Foods,47.11,3.77,99.84
Processed Foods,41.45,3.51,0.00
Customer Service,43.94,3.34,61.00
Customer Service,47.84,4.08,107.99
Customer Service,46.64,4.27,108.35
Produce,42.99,4.06,68.84
Customer Service,46.06,3.73,97.42
Processed Foods,46.07,4.66,53.81
Processed Foods,33.86,7.82,24.79
Customer Service,51.94,6.18,121.55
Processed Foods,47.78,6.43,128.57
Customer Service,36.85,5.68,0.00
Processed Foods,26.22,5.83,0.00
Processed Foods,69.40,6.68,272.53
Processed Foods,44.60,4.43,75.79
Customer Service,51.29,4.39,99.16
Produce,41.36,3.05,61.69
Produce,34.84,4.64,48.63
Customer Service,29.00,2.05,0.00
Produce,60.93,7.71,169.11
Customer Service,45.90,4.30,69.47
Customer Service,42.61,3.31,85.93
Customer Service,37.84,4.23,50.24
Customer Service,37.40,4.96,66.65
Produce,57.28,4.52,142.78
Processed Foods,44.15,5.32,71.46
Processed Foods,29.20,3.99,0.00
Dairy,41.71,5.29,81.26
Customer Service,44.74,4.03,56.35
Produce,42.41,4.84,58.41
Processed Foods,49.77,7.72,86.51
Customer Service,62.51,6.77,230.97
Processed Foods,29.00,3.81,7.28
Customer Service,37.61,4.25,37.80
Customer Service,37.25,2.92,21.38
Processed Foods,53.17,5.47,66.72
Processed Foods,33.52,5.19,46.28
Customer Service,41.26,4.51,2.81
Customer Service,36.96,5.35,31.10
Processed Foods,57.99,5.42,114.94
Customer Service,30.90,2.67,0.00
Processed Foods,36.96,3.57,68.98
Processed Foods,46.69,5.80,51.10
Customer Service,48.43,5.85,68.53
Processed Foods,50.73,2.28,110.85
Customer Service,40.60,3.63,66.11
Customer Service,48.84,4.84,76.60
Processed Foods,41.33,8.06,19.88
Customer Service,44.22,3.58,24.09
Customer Service,48.78,3.25,71.33
Customer Service,43.30,5.17,42.21
Produce,26.37,5.02,0.00
Customer Service,63.71,2.99,135.43
Processed Foods,37.58,5.02,15.76
Customer Service,32.68,5.59,51.48
Customer Service,58.07,1.47,163.42
Produce,41.06,4.68,41.47
Processed Foods,38.79,4.54,0.00
Customer Service,52.53,1.59,103.35
Customer Service,55.63,6.63,71.73
Customer Service,49.35,5.07,85.90
Processed Foods,36.30,2.05,14.21
Produce,47.74,4.93,101.83
Produce,44.82,6.11,37.13
Dairy,44.78,1.18,21.33
Processed Foods,43.38,3.06,107.23
Customer Service,28.22,5.16,0.00
Customer Service,30.99,3.87,0.00
Processed Foods,22.25,5.57,0.00
Produce,40.50,2.87,38.05
Processed Foods,50.26,5.59,129.94
Dairy,42.95,3.67,66.21
Customer Service,38.34,5.48,63.97
Processed Foods,62.46,6.85,169.29
Dairy,34.87,5.60,56.34
Customer Service,46.28,3.62,81.01
Customer Service,34.62,4.32,5.27
Customer Service,51.70,3.68,72.99
Dairy,35.06,3.46,16.49
Dairy,49.29,3.16,98.34
Processed Foods,40.85,6.19,25.50
Customer Service,23.48,3.92,0.00
Customer Service,30.48,4.73,13.81
Meats,29.44,2.59,0.00
Processed Foods,49.71,4.69,140.16
Customer Service,42.99,4.30,88.50
Produce,37.94,7.16,43.18
Produce,40.76,5.07,48.92
Produce,26.18,8.79,0.00
Processed Foods,41.93,5.13,0.00
Customer Service,36.80,4.24,59.80
Produce,47.98,4.57,38.12
Customer Service,42.80,5.19,46.41
Customer Service,47.86,5.38,115.15
Customer Service,45.62,5.97,74.10
Customer Service,61.74,8.62,100.91
Processed Foods,40.85,0.71,74.09
Customer Service,42.18,5.19,27.09
Customer Service,54.44,4.76,73.52
Processed Foods,49.43,5.00,99.69
Customer Service,45.12,5.09,99.40
Customer Service,44.00,6.26,141.10
Processed Foods,33.12,5.29,0.00
Processed Foods,27.80,1.79,0.00
Customer Service,48.35,4.70,75.45
Processed Foods,40.76,4.75,72.26
Customer Service,66.58,6.02,205.35
Bakery,34.24,2.65,0.00
Customer Service,58.03,4.89,151.85
Customer Service,50.66,3.95,66.64
Dairy,49.31,5.38,88.16
Customer Service,24.36,4.15,0.00
Processed Foods,66.60,4.42,176.03
Processed Foods,41.48,3.69,75.41
Processed Foods,36.86,4.00,0.00
Customer Service,16.45,3.02,0.00
Processed Foods,43.96,4.15,83.45
Customer Service,32.88,5.43,43.39
Bakery,47.18,3.12,94.97
Processed Foods,43.90,5.23,34.74
Processed Foods,57.47,3.21,154.19
Customer Service,43.09,4.52,99.96
Processed Foods,53.19,5.66,105.42
Customer Service,43.39,3.16,102.22
Processed Foods,39.74,3.30,48.61
Customer Service,51.13,2.87,86.56
Processed Foods,45.82,5.84,75.08
Processed Foods,21.51,4.60,4.30
Customer Service,60.12,3.70,115.33
Customer Service,38.28,4.74,69.63
Bakery,38.13,0.86,0.00
Processed Foods,51.36,6.33,70.97
Dairy,44.46,4.84,102.41
Customer Service,46.96,6.09,75.47
Customer Service,56.25,3.03,104.99
Customer Service,50.48,3.91,134.43
Processed Foods,58.58,0.79,82.96
Customer Service,38.34,8.07,43.37
Customer Service,44.74,2.56,74.49
Bakery,51.69,2.21,106.06
Customer Service,47.58,2.56,72.12
Bakery,49.13,6.24,86.83
Dairy,28.65,3.58,0.00
Customer Service,66.59,5.27,176.59
Processed Foods,33.34,4.87,0.00
Customer Service,32.07,4.17,0.00
Customer Service,35.53,5.42,25.89
Customer Service,57.45,3.60,116.11
Processed Foods,37.27,2.47,46.07
Customer Service,22.91,6.18,11.38
Bakery,29.46,3.84,0.00
Processed Foods,46.81,3.95,112.66
Processed Foods,34.17,7.18,8.83
Customer Service,43.30,4.54,51.93
Processed Foods,30.02,2.70,2.72
Customer Service,46.10,5.49,107.13
Bakery,32.71,2.57,14.60
Processed Foods,46.13,3.10,34.26
Customer Service,56.94,5.30,110.48
Bakery,26.29,6.93,0.00
Bakery,52.96,4.92,81.69
Bakery,59.51,2.85,99.53
Bakery,24.83,4.75,0.00
Processed Foods,67.19,5.90,191.39
Bakery,29.81,5.30,0.41
Bakery,38.72,4.23,39.17
Bakery,43.50,4.60,64.54
Bakery,53.56,4.67,113.92
Bakery,29.69,5.71,0.00
Processed Foods,29.20,6.21,4.29
Customer Service,47.20,6.05,101.08
Customer Service,46.23,4.34,128.54
Customer Service,37.54,4.62,59.12
Processed Foods,54.14,5.57,99.20
Customer Service,36.39,5.74,26.63
Bakery,45.31,3.45,45.60
Customer Service,48.38,6.70,127.37
Customer Service,40.61,5.62,50.04
Processed Foods,38.96,5.14,71.74
Bakery,42.18,3.80,59.78
Processed Foods,31.36,7.26,0.00
Customer Service,40.96,5.50,65.12
Customer Service,40.72,3.49,38.79
Bakery,47.70,7.18,113.59
Customer Service,31.87,5.74,0.00
Processed Foods,52.72,4.82,96.51
Processed Foods,42.53,4.76,63.07
Customer Service,63.41,4.10,147.47
Dairy,34.20,6.77,30.29
Processed Foods,36.01,3.26,51.31
Customer Service,41.14,4.25,41.71
Customer Service,35.38,4.53,0.00
Customer Service,43.66,3.81,36.56
Customer Service,44.70,3.41,42.85
Dairy,50.28,3.19,122.97
Customer Service,27.54,5.68,36.91
Customer Service,35.23,6.22,0.00
Customer Service,34.78,7.60,53.54
Customer Service,46.00,5.89,64.50
Customer Service,43.19,6.52,50.06
Customer Service,40.22,5.86,66.58
Customer Service,51.40,6.20,85.24
Customer Service,48.16,4.43,117.95
Bakery,44.80,2.92,66.59
Processed Foods,49.92,5.56,81.65
Customer Service,50.56,6.14,116.95
Bakery,43.64,3.71,42.66
Customer Service,32.45,3.34,25.15
Customer Service,43.49,3.56,87.19
Customer Service,55.00,3.97,143.38
Bakery,30.81,4.88,13.57
Processed Foods,45.69,4.37,48.51
Customer Service,57.12,3.09,91.59
Processed Foods,42.79,6.30,94.56
Processed Foods,47.36,5.36,56.97
Customer Service,52.27,5.54,99.08
Customer Service,54.61,8.42,98.26
Customer Service,35.44,2.88,73.97
Customer Service,46.37,4.88,39.61
Customer Service,34.11,3.94,0.00
Processed Foods,36.66,2.40,22.39
Customer Service,31.16,2.60,0.00
Customer Service,34.95,4.84,0.00
Customer Service,54.81,4.03,96.58
Processed Foods,50.00,4.83,83.76
Processed Foods,40.65,2.64,50.80
